year,exporter_iso3,exporter_name,importer_iso3,importer_name,trade_value_thousand_usd,quantity_metric_tons,quantity_missing
2019,LBY,Libya,KOR,Rep. of Korea,101267.235,196503.0,0
2019,EGY,Egypt,GBR,United Kingdom,96821.153,190541.4,0
2019,ARG,Argentina,CHL,Chile,95573.841,232330.442,0
2019,RUS,Russian Federation,PHL,Philippines,95196.964,206722.616,0
2019,BRN,Brunei Darussalam,PHL,Philippines,92942.312,204712.333,0
2019,IDN,Indonesia,IND,India,92829.577,171392.098,0
2019,GNQ,Equatorial Guinea,ARE,United Arab Emirates,91822.134,154183.2,0
2019,ARE,United Arab Emirates,IDN,Indonesia,89476.411,183816.5,0
2019,GBR,United Kingdom,DNK,Denmark,89070.184,191374.265,0
2019,NOR,Norway,ZAF,South Africa,88766.712,150724.617,0
2019,LBY,Libya,BRA,Brazil,88728.398,184046.423,0
2019,YEM,Yemen,AUS,Australia,87927.231,183726.0,0
2019,AUS,Australia,NZL,New Zealand,87762.583,134439.88,0
2019,USA,USA,HRV,Croatia,87689.075,187204.022,0
2019,DNK,Denmark,FIN,Finland,86427.83,166786.6,0
2019,USA,USA,ZAF,South Africa,85983.715,151446.94,0
2019,ECU,Ecuador,JAM,Jamaica,85888.41,187651.172,0
2019,LBY,Libya,CAN,Canada,85756.437,161166.717,0
2019,NGA,Nigeria,CZE,Czechia,85444.125,178164.0,0
2019,PER,Peru,CHL,Chile,84543.391,208783.888,0
2019,NOR,Norway,KOR,Rep. of Korea,84278.394,150734.538,0
2019,GBR,United Kingdom,PRT,Portugal,84169.057,158542.21,0
2019,GBR,United Kingdom,FIN,Finland,84100.343,169438.1,0
2019,AZE,Azerbaijan,JPN,Japan,83392.117,167587.0,0
2019,TUN,Tunisia,ESP,Spain,82851.117,121656.371,0
2019,EGY,Egypt,FRA,France,82542.63,160063.0,0
2019,DNK,Denmark,ITA,Italy,82430.26,166713.5,0
2019,PHL,Philippines,KOR,Rep. of Korea,81935.722,168046.541,0
2019,PNG,Papua New Guinea,PRK,Dem. People's Rep. of Korea,81719.614,2120.5,0
2019,AUS,Australia,PNG,Papua New Guinea,81359.425,255937.688,0
2019,SAU,Saudi Arabia,HRV,Croatia,81273.466,170626.6,0
2019,USA,USA,IDN,Indonesia,80947.721,163835.941,0
2019,THA,Thailand,SGP,Singapore,80723.429,166706.649,0
2019,TKM,Turkmenistan,ITA,Italy,80324.293,164008.0,0
2019,GNQ,Equatorial Guinea,BRN,Brunei Darussalam,80035.904,139584.0,0
2019,TUR,TÃ¼rkiye,ITA,Italy,79748.136,178479.0,0
2019,ECU,Ecuador,IND,India,79215.178,215483.338,0
2019,GHA,Ghana,THA,Thailand,78835.831,159125.214,0
2019,AGO,Angola,BRN,Brunei Darussalam,77813.274,0.0,1
2019,THA,Thailand,MYS,Malaysia,77398.318,255179.673,0
2019,CIV,CÃ´te d'Ivoire,IND,India,75732.074,145283.0,0
